issue_key,issuetype,created,reporter,sp_estimator,reporter_bugnum,reporter_recent_bugnum,reporter_stable_sp_rate,assignee_bugnum,assignee_recent_bugnum,assignee_stable_sp_rate
MESOS-2950,Task,2015-06-26T14:27:09.000+0000,arojas,arojas,3,3,0.857142857,1,1,0.875
MESOS-2949,Task,2015-06-26T14:24:04.000+0000,arojas,arojas,2,2,0.857142857,0,0,0.875
MESOS-2943,Bug,2015-06-26T03:24:22.000+0000,hartem,hartem,0,0,0.85,5,4,0.979166667
MESOS-2940,Improvement,2015-06-25T21:33:26.000+0000,bmahler,bmahler,30,5,0.925925926,18,6,0.945945946
MESOS-2939,Story,2015-06-25T18:23:34.000+0000,marco-mesos,marco-mesos,6,6,0.952380952,4,4,0.866666667
MESOS-2928,Improvement,2015-06-24T23:47:53.000+0000,pbrett,pbrett,14,14,1,14,13,1
MESOS-2925,Bug,2015-06-24T19:42:22.000+0000,pbrett,pbrett,13,13,1,0,0,0
MESOS-2917,Bug,2015-06-23T02:27:49.000+0000,karya,karya,4,2,0.939393939,4,1,0.939393939
MESOS-2914,Bug,2015-06-22T21:12:51.000+0000,jieyu,jieyu,31,5,0.890909091,34,9,0.92
MESOS-2913,Task,2015-06-22T20:22:24.000+0000,vinodkone,vinodkone,51,21,0.901785714,38,9,0.881578947
MESOS-2910,Task,2015-06-22T20:14:41.000+0000,vinodkone,vinodkone,50,20,0.901785714,17,5,0.945945946
MESOS-2906,Task,2015-06-22T18:29:33.000+0000,anandmazumdar,anandmazumdar,0,0,0.857142857,1,0,0.6
MESOS-2904,Bug,2015-06-20T00:04:00.000+0000,pbrett,pbrett,12,12,1,13,12,1
MESOS-2902,Improvement,2015-06-19T21:36:40.000+0000,cmaloney,cmaloney,5,3,1,3,3,0.866666667
MESOS-2898,Task,2015-06-19T15:58:53.000+0000,marco-mesos,marco-mesos,5,5,0.952380952,2,2,0.866666667
MESOS-2893,Task,2015-06-18T21:51:26.000+0000,bmahler,bmahler,29,5,0.925925926,16,4,0.945945946
MESOS-2892,Task,2015-06-18T21:42:30.000+0000,bmahler,bmahler,28,4,0.925925926,33,10,0.92
MESOS-2891,Bug,2015-06-18T21:34:29.000+0000,bmahler,bmahler,27,3,0.925925926,32,9,0.92
MESOS-2890,Bug,2015-06-18T20:03:42.000+0000,jvanremoortere,jvanremoortere,6,6,0.975,4,3,0.979166667
MESOS-2889,Bug,2015-06-18T20:01:24.000+0000,jvanremoortere,jvanremoortere,5,5,0.975,1,1,0.928571429
MESOS-2888,Improvement,2015-06-18T19:58:08.000+0000,jvanremoortere,jvanremoortere,4,4,0.975,3,2,0.979166667
MESOS-2884,Task,2015-06-18T00:52:46.000+0000,karya,karya,3,1,0.939393939,3,0,0.939393939
MESOS-2883,Improvement,2015-06-17T21:05:41.000+0000,karya,karya,2,0,0.939393939,0,0,1
MESOS-2879,Bug,2015-06-17T16:09:22.000+0000,arojas,arojas,1,1,0.857142857,2,2,1
MESOS-2874,Bug,2015-06-16T16:00:36.000+0000,pbrett,pbrett,11,11,1,12,11,1
MESOS-2869,Bug,2015-06-13T14:17:32.000+0000,mcypark,mcypark,1,1,0.96875,31,8,0.92
MESOS-2862,Bug,2015-06-11T22:50:14.000+0000,cmaloney,cmaloney,4,2,1,0,0,0.928571429
MESOS-2860,Story,2015-06-11T20:50:45.000+0000,marco-mesos,marco-mesos,4,4,0.952380952,5,1,0.727272727
MESOS-2854,Bug,2015-06-10T21:39:14.000+0000,xujyan,xujyan,10,1,0.933333333,9,2,1
MESOS-2851,Improvement,2015-06-10T20:49:26.000+0000,tnachen,tnachen,1,1,1,0,0,1
MESOS-2849,Improvement,2015-06-10T20:47:34.000+0000,tnachen,tnachen,0,0,1,0,0,1
MESOS-2838,Bug,2015-06-09T22:11:56.000+0000,xujyan,xujyan,9,0,0.933333333,0,0,0
MESOS-2837,Improvement,2015-06-09T21:54:26.000+0000,pbrett,pbrett,10,10,1,11,10,1
MESOS-2836,Improvement,2015-06-09T21:52:23.000+0000,pbrett,pbrett,9,9,1,10,9,1
MESOS-2834,Improvement,2015-06-09T04:32:10.000+0000,idownes,idownes,23,4,0.875,1,1,0.5
MESOS-2821,Improvement,2015-06-05T20:29:39.000+0000,pbrett,pbrett,8,8,1,9,8,1
MESOS-2818,Task,2015-06-05T00:47:42.000+0000,jieyu,jieyu,30,6,0.890909091,30,7,0.92
MESOS-2808,Bug,2015-06-03T20:59:30.000+0000,vinodkone,vinodkone,49,20,0.901785714,37,9,0.881578947
MESOS-2807,Task,2015-06-03T19:09:50.000+0000,marco-mesos,marco-mesos,3,3,0.952380952,2,1,1
MESOS-2805,Improvement,2015-06-03T17:10:57.000+0000,jvanremoortere,jvanremoortere,3,3,0.975,1,1,1
MESOS-2804,Improvement,2015-06-03T00:43:31.000+0000,bmahler,bmahler,26,4,0.925925926,15,5,0.945945946
MESOS-2801,Improvement,2015-06-02T08:02:47.000+0000,jvanremoortere,jvanremoortere,2,2,0.975,2,1,0.979166667
MESOS-2800,Improvement,2015-06-02T06:11:08.000+0000,balamark,balamark,0,0,1,0,0,1
MESOS-2798,Improvement,2015-06-01T23:59:23.000+0000,chzhcn,chzhcn,4,4,1,6,5,1
MESOS-2796,Improvement,2015-06-01T21:28:39.000+0000,idownes,idownes,22,6,0.875,8,1,1
MESOS-2795,Improvement,2015-06-01T21:25:55.000+0000,idownes,idownes,21,5,0.875,16,3,1
MESOS-2794,Improvement,2015-06-01T21:23:33.000+0000,idownes,idownes,20,4,0.875,1,0,0.5
MESOS-2792,Bug,2015-06-01T19:05:07.000+0000,pbrett,pbrett,7,7,1,8,7,1
MESOS-2791,Task,2015-06-01T18:52:18.000+0000,jieyu,jieyu,29,6,0.890909091,29,8,0.92
MESOS-2784,Bug,2015-05-29T23:05:30.000+0000,pbrett,pbrett,6,6,1,7,6,1
MESOS-2781,Bug,2015-05-28T22:24:46.000+0000,pbrett,pbrett,5,5,1,6,5,1
MESOS-2778,Bug,2015-05-28T19:54:51.000+0000,pbrett,pbrett,4,4,1,5,4,1
MESOS-2776,Task,2015-05-27T19:20:34.000+0000,vinodkone,vinodkone,48,19,0.901785714,7,0,1
MESOS-2775,Task,2015-05-27T19:16:34.000+0000,vinodkone,vinodkone,47,18,0.901785714,14,4,0.945945946
MESOS-2770,Task,2015-05-26T22:33:48.000+0000,vinodkone,vinodkone,46,17,0.901785714,36,8,0.881578947
MESOS-2757,Improvement,2015-05-21T00:31:52.000+0000,jvanremoortere,jvanremoortere,1,1,0.975,0,0,1
MESOS-2754,Bug,2015-05-20T21:51:37.000+0000,pbrett,pbrett,3,3,1,4,3,1
MESOS-2753,Task,2015-05-19T22:48:13.000+0000,idownes,idownes,19,3,0.875,35,9,0.881578947
MESOS-2752,Bug,2015-05-19T22:03:19.000+0000,pbrett,pbrett,2,2,1,3,2,1
MESOS-2750,Bug,2015-05-19T18:47:03.000+0000,pbrett,pbrett,1,1,1,2,1,1
MESOS-2746,Story,2015-05-18T18:50:35.000+0000,marco-mesos,marco-mesos,2,2,0.952380952,1,0,0.979166667
MESOS-2743,Improvement,2015-05-15T22:13:33.000+0000,adam-mesos,adam-mesos,2,0,1,3,1,0.941176471
MESOS-2736,Improvement,2015-05-14T21:34:17.000+0000,marco-mesos,marco-mesos,1,1,0.952380952,1,1,0.866666667
MESOS-2734,Task,2015-05-14T19:11:52.000+0000,vinodkone,vinodkone,45,20,0.901785714,34,8,0.881578947
MESOS-2733,Task,2015-05-14T19:01:31.000+0000,vinodkone,vinodkone,44,19,0.901785714,33,7,0.881578947
MESOS-2730,Task,2015-05-14T18:57:37.000+0000,vinodkone,vinodkone,43,18,0.901785714,32,6,0.881578947
MESOS-2729,Improvement,2015-05-14T18:54:16.000+0000,vinodkone,vinodkone,42,17,0.901785714,31,5,0.881578947
MESOS-2719,Improvement,2015-05-12T16:46:23.000+0000,ijimenez,ijimenez,1,1,0.857142857,4,1,0.727272727
MESOS-2709,Improvement,2015-05-08T18:51:49.000+0000,marco-mesos,marco-mesos,0,0,0.952380952,0,0,0.866666667
MESOS-2708,Bug,2015-05-08T17:28:52.000+0000,arojas,arojas,0,0,0.857142857,0,0,0.5
MESOS-2704,Task,2015-05-07T21:28:40.000+0000,nnielsen,nnielsen,3,1,1,3,3,1
MESOS-2693,Improvement,2015-05-05T19:34:01.000+0000,vinodkone,vinodkone,41,16,0.901785714,0,0,1
MESOS-2691,Task,2015-05-04T23:36:46.000+0000,vinodkone,vinodkone,40,15,0.901785714,30,4,0.881578947
MESOS-2671,Bug,2015-04-28T17:52:18.000+0000,jieyu,jieyu,28,10,0.890909091,28,13,0.92
MESOS-2665,Bug,2015-04-27T16:32:07.000+0000,pbrett,pbrett,0,0,1,1,0,1
MESOS-2660,Bug,2015-04-24T22:05:31.000+0000,jieyu,jieyu,27,10,0.890909091,0,0,0.5
MESOS-2655,Task,2015-04-22T22:29:38.000+0000,vinodkone,vinodkone,39,19,0.901785714,13,8,0.945945946
MESOS-2654,Improvement,2015-04-22T22:27:49.000+0000,vinodkone,vinodkone,38,18,0.901785714,29,4,0.881578947
MESOS-2653,Improvement,2015-04-22T22:26:36.000+0000,vinodkone,vinodkone,37,17,0.901785714,2,2,1
MESOS-2652,Task,2015-04-22T22:23:00.000+0000,vinodkone,vinodkone,36,16,0.901785714,15,2,1
MESOS-2651,Task,2015-04-22T22:21:18.000+0000,vinodkone,vinodkone,35,15,0.901785714,1,1,1
MESOS-2650,Task,2015-04-22T22:17:42.000+0000,vinodkone,vinodkone,34,14,0.901785714,0,0,1
MESOS-2649,Task,2015-04-22T22:16:49.000+0000,vinodkone,vinodkone,33,13,0.901785714,27,12,0.92
MESOS-2645,Task,2015-04-22T22:02:43.000+0000,vinodkone,vinodkone,32,12,0.901785714,0,0,1
MESOS-2636,Bug,2015-04-18T00:11:42.000+0000,chzhcn,chzhcn,3,3,1,5,4,1
MESOS-2633,Task,2015-04-16T22:04:40.000+0000,jvanremoortere,jvanremoortere,0,0,0.975,1,1,1
MESOS-2627,Bug,2015-04-16T18:35:43.000+0000,cmaloney,cmaloney,3,2,1,26,12,0.92
MESOS-2613,Improvement,2015-04-13T18:34:26.000+0000,mesosmike,mesosmike,0,0,1,3,1,0.928571429
MESOS-2607,Task,2015-04-10T01:07:02.000+0000,chzhcn,chzhcn,2,2,1,4,3,1
MESOS-2600,Task,2015-04-08T18:50:56.000+0000,mcypark,mcypark,0,0,0.96875,0,0,1
MESOS-2598,Bug,2015-04-07T16:30:26.000+0000,matthias@mesosphere.io,matthias@mesosphere.io,0,0,1,0,0,1
MESOS-2581,Improvement,2015-03-31T18:51:15.000+0000,bmahler,bmahler,25,8,0.925925926,12,7,0.945945946
MESOS-2574,Bug,2015-03-30T22:51:15.000+0000,jieyu,jieyu,26,10,0.890909091,3,2,1
MESOS-2573,Improvement,2015-03-30T20:58:06.000+0000,chzhcn,chzhcn,1,1,1,2,1,1
MESOS-2571,Improvement,2015-03-30T18:00:19.000+0000,chzhcn,chzhcn,0,0,1,1,0,1
MESOS-2552,Bug,2015-03-25T22:58:14.000+0000,vinodkone,vinodkone,31,13,0.901785714,2,1,0.921568627
MESOS-2551,Story,2015-03-25T22:56:40.000+0000,vinodkone,vinodkone,30,12,0.901785714,0,0,1
MESOS-2548,Bug,2015-03-25T19:05:40.000+0000,cmaloney,cmaloney,2,1,1,25,11,0.92
MESOS-2538,Bug,2015-03-24T18:36:15.000+0000,js84,js84,0,0,0.916666667,24,10,0.92
MESOS-2534,Bug,2015-03-23T23:28:52.000+0000,bmahler,bmahler,24,7,0.925925926,14,1,1
MESOS-2533,Improvement,2015-03-23T23:22:56.000+0000,nnielsen,nnielsen,2,1,1,2,1,0.941176471
MESOS-2528,Improvement,2015-03-20T23:58:43.000+0000,jieyu,jieyu,25,9,0.890909091,23,9,0.92
MESOS-2507,Improvement,2015-03-17T01:13:50.000+0000,bmahler,bmahler,23,6,0.925925926,11,6,0.945945946
MESOS-2497,Bug,2015-03-13T19:03:32.000+0000,ijimenez,ijimenez,0,0,0.857142857,3,2,0.727272727
MESOS-2485,Improvement,2015-03-12T19:44:00.000+0000,bmahler,bmahler,22,5,0.925925926,10,5,0.945945946
MESOS-2469,Bug,2015-03-09T23:39:59.000+0000,vinodkone,vinodkone,29,11,0.901785714,28,3,0.881578947
MESOS-2467,Improvement,2015-03-09T16:36:44.000+0000,jieyu,jieyu,24,8,0.890909091,2,0,0.928571429
MESOS-2464,Bug,2015-03-09T00:44:53.000+0000,tillt,tillt,0,0,0.863636364,2,0,0.869565217
MESOS-2462,Improvement,2015-03-06T22:25:45.000+0000,idownes,idownes,18,4,0.875,22,8,0.92
MESOS-2461,Improvement,2015-03-06T21:27:40.000+0000,idownes,idownes,17,3,0.875,21,7,0.92
MESOS-2455,Task,2015-03-05T23:38:32.000+0000,jieyu,jieyu,23,7,0.890909091,0,0,0.833333333
MESOS-2454,Improvement,2015-03-05T20:21:01.000+0000,idownes,idownes,16,2,0.875,13,1,1
MESOS-2428,Task,2015-03-02T22:52:42.000+0000,jieyu,jieyu,22,6,0.890909091,0,0,0
MESOS-2427,Task,2015-03-02T22:51:28.000+0000,jieyu,jieyu,21,5,0.890909091,20,6,0.92
MESOS-2408,Task,2015-02-26T00:53:46.000+0000,jieyu,jieyu,20,4,0.890909091,1,0,0.75
MESOS-2404,Task,2015-02-26T00:47:59.000+0000,jieyu,jieyu,19,3,0.890909091,19,5,0.92
MESOS-2403,Bug,2015-02-25T20:06:36.000+0000,vinodkone,vinodkone,28,10,0.901785714,27,2,0.881578947
MESOS-2402,Bug,2015-02-25T07:03:11.000+0000,vinodkone,vinodkone,27,9,0.901785714,2,0,0.888888889
MESOS-2401,Bug,2015-02-25T06:57:44.000+0000,vinodkone,vinodkone,26,8,0.901785714,26,1,0.881578947
MESOS-2392,Improvement,2015-02-24T02:22:48.000+0000,bmahler,bmahler,21,4,0.925925926,9,4,0.945945946
MESOS-2387,Bug,2015-02-23T20:22:21.000+0000,vinodkone,vinodkone,25,7,0.901785714,18,4,0.92
MESOS-2367,Bug,2015-02-18T02:35:38.000+0000,yasumoto,yasumoto,0,0,1,17,3,0.92
MESOS-2347,Improvement,2015-02-12T00:34:25.000+0000,bmahler,bmahler,20,3,0.925925926,8,4,0.945945946
MESOS-2340,Improvement,2015-02-10T21:57:42.000+0000,zmanji,zmanji,1,1,0.5,0,0,1
MESOS-2319,Bug,2015-02-04T18:35:01.000+0000,jlingmann,jlingmann,0,0,1,16,5,0.92
MESOS-2315,Task,2015-02-02T21:40:49.000+0000,idownes,idownes,15,3,0.875,0,0,1
MESOS-2314,Improvement,2015-02-02T18:38:59.000+0000,dhamon,dhamon,10,3,0.909090909,5,2,1
MESOS-2309,Bug,2015-01-30T23:46:20.000+0000,zmanji,zmanji,0,0,0.5,0,0,0.5
MESOS-2306,Bug,2015-01-29T22:58:04.000+0000,bmahler,bmahler,19,9,0.925925926,7,4,0.945945946
MESOS-2305,Bug,2015-01-29T22:27:45.000+0000,jieyu,jieyu,18,12,0.890909091,15,7,0.92
MESOS-2302,Bug,2015-01-29T19:40:42.000+0000,bmahler,bmahler,18,8,0.925925926,6,3,0.945945946
MESOS-2296,Task,2015-01-28T23:02:48.000+0000,vinodkone,vinodkone,24,7,0.901785714,0,0,0.6
MESOS-2295,Task,2015-01-28T23:02:23.000+0000,vinodkone,vinodkone,23,6,0.901785714,1,0,0.921568627
MESOS-2294,Task,2015-01-28T23:01:58.000+0000,vinodkone,vinodkone,22,5,0.901785714,0,0,0
MESOS-2293,Task,2015-01-28T23:01:23.000+0000,vinodkone,vinodkone,21,4,0.901785714,2,2,0.727272727
MESOS-2290,Task,2015-01-28T22:54:42.000+0000,vinodkone,vinodkone,20,3,0.901785714,1,1,0.727272727
MESOS-2283,Bug,2015-01-28T02:31:40.000+0000,bmahler,bmahler,17,7,0.925925926,5,2,0.945945946
MESOS-2281,Improvement,2015-01-27T22:33:03.000+0000,cmaloney,cmaloney,1,1,1,1,1,0.921052632
MESOS-2279,Bug,2015-01-27T21:38:10.000+0000,jieyu,jieyu,17,11,0.890909091,25,1,0.881578947
MESOS-2275,Improvement,2015-01-27T18:56:17.000+0000,nnielsen,nnielsen,1,0,1,0,0,0.921052632
MESOS-2273,Improvement,2015-01-26T23:07:55.000+0000,karya,karya,1,1,0.939393939,2,0,0.939393939
MESOS-2241,Bug,2015-01-21T22:59:46.000+0000,vinodkone,vinodkone,19,2,0.901785714,14,6,0.92
MESOS-2233,Task,2015-01-16T21:59:45.000+0000,vinodkone,vinodkone,18,2,0.901785714,0,0,0
MESOS-2210,Task,2015-01-08T23:01:25.000+0000,jieyu,jieyu,16,10,0.890909091,1,0,0.941176471
MESOS-2201,Bug,2014-12-22T22:22:36.000+0000,karya,karya,0,0,0.939393939,0,0,1
MESOS-2199,Bug,2014-12-19T01:31:56.000+0000,idownes,idownes,14,4,0.875,0,0,0
MESOS-2184,Task,2014-12-09T22:24:36.000+0000,dhamon,dhamon,9,6,0.909090909,12,5,1
MESOS-2173,Improvement,2014-12-04T02:03:08.000+0000,bernd-mesos,bernd-mesos,7,7,0.625,7,7,0.583333333
MESOS-2172,Improvement,2014-12-04T01:58:21.000+0000,bernd-mesos,bernd-mesos,6,6,0.625,6,6,0.583333333
MESOS-2166,Bug,2014-12-02T23:51:46.000+0000,cmaloney,cmaloney,0,0,1,0,0,0.727272727
MESOS-2147,Bug,2014-11-20T22:19:53.000+0000,jieyu,jieyu,15,13,0.890909091,0,0,0
MESOS-2135,Task,2014-11-19T19:57:17.000+0000,jieyu,jieyu,14,12,0.890909091,13,9,0.92
MESOS-2128,Bug,2014-11-19T01:18:43.000+0000,bmetzdorf,bmetzdorf,0,0,1,11,4,1
MESOS-2127,Bug,2014-11-18T22:56:01.000+0000,vinodkone,vinodkone,17,10,0.901785714,4,3,0.945945946
MESOS-2123,Task,2014-11-18T01:20:50.000+0000,jieyu,jieyu,13,11,0.890909091,0,0,0
MESOS-2104,Improvement,2014-11-13T22:50:21.000+0000,idownes,idownes,13,3,0.875,0,0,0.5
MESOS-2100,Task,2014-11-13T01:00:36.000+0000,jieyu,jieyu,12,10,0.890909091,2,0,1
MESOS-2099,Task,2014-11-13T00:57:06.000+0000,jieyu,jieyu,11,9,0.890909091,1,0,0.888888889
MESOS-2098,Task,2014-11-13T00:46:14.000+0000,jieyu,jieyu,10,8,0.890909091,12,8,0.92
MESOS-2097,Task,2014-11-13T00:40:04.000+0000,jieyu,jieyu,9,7,0.890909091,11,7,0.92
MESOS-2078,Bug,2014-11-11T21:07:19.000+0000,wfarner,wfarner,1,0,1,24,15,0.881578947
MESOS-2076,Task,2014-11-11T20:42:54.000+0000,bmahler,bmahler,16,9,0.925925926,0,0,0
MESOS-2075,Task,2014-11-11T20:14:42.000+0000,bmahler,bmahler,15,8,0.925925926,0,0,0
MESOS-2074,Improvement,2014-11-11T16:59:11.000+0000,bernd-mesos,bernd-mesos,5,5,0.625,5,5,0.583333333
MESOS-2072,Improvement,2014-11-11T15:00:33.000+0000,bernd-mesos,bernd-mesos,4,4,0.625,4,4,0.583333333
MESOS-2070,Improvement,2014-11-11T11:58:34.000+0000,bernd-mesos,bernd-mesos,3,3,0.625,3,3,0.583333333
MESOS-2069,Improvement,2014-11-11T11:58:20.000+0000,bernd-mesos,bernd-mesos,2,2,0.625,2,2,0.583333333
MESOS-2067,Task,2014-11-11T02:19:30.000+0000,bmahler,bmahler,14,7,0.925925926,0,0,1
MESOS-2066,Task,2014-11-11T00:36:09.000+0000,bmahler,bmahler,13,6,0.925925926,1,1,0.945945946
MESOS-2062,Task,2014-11-10T23:57:08.000+0000,bmahler,bmahler,12,5,0.925925926,0,0,0.979166667
MESOS-2061,Task,2014-11-10T23:51:28.000+0000,bmahler,bmahler,11,4,0.925925926,0,0,0.945945946
MESOS-2058,Task,2014-11-10T21:29:03.000+0000,dhamon,dhamon,8,6,0.909090909,4,3,1
MESOS-2057,Improvement,2014-11-10T17:32:28.000+0000,bernd-mesos,bernd-mesos,1,1,0.625,1,1,0.583333333
MESOS-2056,Improvement,2014-11-10T17:30:20.000+0000,bernd-mesos,bernd-mesos,0,0,0.625,0,0,0.583333333
MESOS-2052,Bug,2014-11-07T19:16:53.000+0000,idownes,idownes,12,2,0.875,10,3,1
MESOS-2051,Improvement,2014-11-07T17:44:26.000+0000,dhamon,dhamon,7,5,0.909090909,3,2,1
MESOS-2043,Bug,2014-11-04T20:16:11.000+0000,bhuvan,bhuvan,0,0,1,0,0,1
MESOS-2035,Improvement,2014-11-03T22:29:26.000+0000,dhamon,dhamon,6,4,0.909090909,10,8,0.92
MESOS-2032,Task,2014-11-03T19:29:08.000+0000,bmahler,bmahler,10,4,0.925925926,3,2,0.945945946
MESOS-2031,Task,2014-11-03T18:25:59.000+0000,jieyu,jieyu,8,7,0.890909091,9,7,0.92
MESOS-2030,Task,2014-11-03T18:16:30.000+0000,jieyu,jieyu,7,6,0.890909091,0,0,0.75
MESOS-2029,Task,2014-11-03T18:05:29.000+0000,jieyu,jieyu,6,5,0.890909091,8,6,0.92
MESOS-2008,Bug,2014-10-29T18:17:52.000+0000,xujyan,xujyan,8,4,0.933333333,23,16,0.881578947
MESOS-1972,Improvement,2014-10-23T17:18:24.000+0000,vinodkone,vinodkone,16,10,0.901785714,22,15,0.881578947
MESOS-1964,Task,2014-10-22T04:00:54.000+0000,idownes,idownes,11,2,0.875,9,2,1
MESOS-1943,Task,2014-10-17T17:30:12.000+0000,dhamon,dhamon,5,4,0.909090909,2,2,1
MESOS-1941,Improvement,2014-10-16T22:52:34.000+0000,mohitsoni,mohitsoni,0,0,1,8,1,1
MESOS-1903,Task,2014-10-10T18:43:47.000+0000,dhamon,dhamon,4,3,0.909090909,21,15,0.881578947
MESOS-1901,Bug,2014-10-10T18:33:40.000+0000,jieyu,jieyu,5,5,0.890909091,7,6,0.92
MESOS-1869,Bug,2014-10-06T17:37:21.000+0000,vinodkone,vinodkone,15,10,0.901785714,2,1,0.945945946
MESOS-1866,Bug,2014-10-03T23:58:26.000+0000,vinodkone,vinodkone,14,9,0.901785714,20,14,0.881578947
MESOS-1863,Improvement,2014-10-03T21:02:24.000+0000,vinodkone,vinodkone,13,8,0.901785714,19,13,0.881578947
MESOS-1862,Bug,2014-10-03T19:25:58.000+0000,bmahler,bmahler,9,5,0.925925926,1,0,0.945945946
MESOS-1858,Bug,2014-10-02T18:18:43.000+0000,jieyu,jieyu,4,4,0.890909091,6,5,0.92
MESOS-1856,Task,2014-10-01T22:10:00.000+0000,jieyu,jieyu,3,3,0.890909091,1,0,0.939393939
MESOS-1855,Bug,2014-10-01T20:24:54.000+0000,diptanuc@gmail.com,diptanuc@gmail.com,0,0,1,5,4,0.92
MESOS-1853,Bug,2014-10-01T17:36:46.000+0000,idownes,idownes,10,1,0.875,7,0,1
MESOS-1844,Bug,2014-09-30T01:31:25.000+0000,vinodkone,vinodkone,12,7,0.901785714,18,12,0.881578947
MESOS-1817,Bug,2014-09-19T00:17:19.000+0000,nnielsen,nnielsen,0,0,1,17,11,0.881578947
MESOS-1814,Bug,2014-09-18T16:42:28.000+0000,vinodkone,vinodkone,11,6,0.901785714,16,10,0.881578947
MESOS-1813,Improvement,2014-09-18T03:42:47.000+0000,vinodkone,vinodkone,10,5,0.901785714,15,9,0.881578947
MESOS-1811,Improvement,2014-09-18T01:20:45.000+0000,vinodkone,vinodkone,9,4,0.901785714,14,8,0.881578947
MESOS-1808,Task,2014-09-17T22:59:19.000+0000,dhamon,dhamon,3,2,0.909090909,0,0,1
MESOS-1802,Bug,2014-09-17T00:32:34.000+0000,bmahler,bmahler,8,4,0.925925926,0,0,0.941176471
MESOS-1799,Bug,2014-09-16T20:04:42.000+0000,bmahler,bmahler,7,3,0.925925926,13,7,0.881578947
MESOS-1782,Bug,2014-09-09T23:15:48.000+0000,xujyan,xujyan,7,4,0.933333333,12,6,0.881578947
MESOS-1766,Bug,2014-09-05T17:24:31.000+0000,vinodkone,vinodkone,8,4,0.901785714,11,5,0.881578947
MESOS-1760,Bug,2014-09-03T23:12:42.000+0000,vinodkone,vinodkone,7,3,0.901785714,10,4,0.881578947
MESOS-1752,Improvement,2014-09-02T17:54:18.000+0000,dhamon,dhamon,2,2,0.909090909,1,1,1
MESOS-1749,Bug,2014-08-29T18:07:34.000+0000,jieyu,jieyu,2,2,0.890909091,4,3,0.92
MESOS-1748,Bug,2014-08-29T17:53:52.000+0000,xujyan,xujyan,6,3,0.933333333,0,0,1
MESOS-1733,Improvement,2014-08-26T21:02:21.000+0000,preillyme,preillyme,0,0,1,0,0,0.921568627
MESOS-1712,Bug,2014-08-18T19:43:00.000+0000,vinodkone,vinodkone,6,2,0.901785714,0,0,1
MESOS-1705,Bug,2014-08-15T15:15:16.000+0000,tstclair,tstclair,0,0,1,9,3,0.881578947
MESOS-1703,Bug,2014-08-14T23:46:13.000+0000,jaybuff,jaybuff,0,0,1,3,2,0.92
MESOS-1696,Bug,2014-08-12T19:01:49.000+0000,bmahler,bmahler,6,4,0.925925926,0,0,0.888888889
MESOS-1690,Bug,2014-08-08T22:08:28.000+0000,idownes,idownes,9,6,0.875,8,2,0.881578947
MESOS-1683,Task,2014-08-07T18:59:27.000+0000,xujyan,xujyan,5,5,0.933333333,6,6,1
MESOS-1677,Bug,2014-08-06T19:23:12.000+0000,jieyu,jieyu,1,1,0.890909091,2,1,0.92
MESOS-1676,Bug,2014-08-06T18:21:32.000+0000,xujyan,xujyan,4,4,0.933333333,5,5,1
MESOS-1668,Bug,2014-08-04T22:04:18.000+0000,bmahler,bmahler,5,3,0.925925926,7,1,0.881578947
MESOS-1666,Task,2014-08-04T21:42:55.000+0000,dhamon,dhamon,1,1,0.909090909,0,0,1
MESOS-1645,Task,2014-07-28T21:41:05.000+0000,jieyu,jieyu,0,0,0.890909091,1,0,0.92
MESOS-1629,Bug,2014-07-22T22:24:35.000+0000,hitony,hitony,0,0,1,6,0,0.881578947
MESOS-1624,Bug,2014-07-22T04:54:25.000+0000,xujyan,xujyan,3,3,0.933333333,4,4,1
MESOS-1594,Bug,2014-07-15T01:01:28.000+0000,vinodkone,vinodkone,5,1,0.901785714,1,0,0.928571429
MESOS-1592,Task,2014-07-14T21:56:04.000+0000,bmahler,bmahler,4,2,0.925925926,1,1,1
MESOS-1472,Bug,2014-06-11T22:29:09.000+0000,idownes,idownes,8,7,0.875,6,6,1
MESOS-1469,Bug,2014-06-10T17:35:42.000+0000,dhamon,dhamon,0,0,0.909090909,0,0,0
MESOS-1466,Bug,2014-06-10T00:32:36.000+0000,vinodkone,vinodkone,4,0,0.901785714,0,0,1
MESOS-1445,Task,2014-05-30T23:54:00.000+0000,xujyan,xujyan,2,2,0.933333333,3,3,1
MESOS-1444,Task,2014-05-30T23:52:48.000+0000,xujyan,xujyan,1,1,0.933333333,2,2,1
MESOS-1443,Task,2014-05-30T23:51:12.000+0000,xujyan,xujyan,0,0,0.933333333,1,1,1
MESOS-1410,Task,2014-05-22T19:33:18.000+0000,bmahler,bmahler,3,1,0.925925926,0,0,0.945945946
MESOS-1398,Improvement,2014-05-20T22:10:58.000+0000,idownes,idownes,7,6,0.875,5,5,1
MESOS-1396,Improvement,2014-05-20T22:09:26.000+0000,idownes,idownes,6,5,0.875,4,4,1
MESOS-1395,Improvement,2014-05-20T22:07:16.000+0000,idownes,idownes,5,4,0.875,3,3,1
MESOS-1394,Improvement,2014-05-20T22:05:38.000+0000,idownes,idownes,4,3,0.875,2,2,1
MESOS-1393,Improvement,2014-05-20T22:04:02.000+0000,idownes,idownes,3,2,0.875,1,1,1
MESOS-1392,Bug,2014-05-20T18:51:25.000+0000,bmahler,bmahler,2,0,0.925925926,0,0,1
